,GROUP,CATEGORY,BUDGET >5 MLN,BUDGET MLN,DATE START PLAN,DATE END PLAN,DURATION PLAN,DURATION >30,COMPLIANCE STRATEGY,AUTHORIZATION,FINISH FACT,REQUIREMENTS LAW,PM NAME,SPONSOR NAME,DAYS
978,OB,USUAL,1,5.14,2015-10-02,2017-06-27,20,0,0,1,1,0,Joshua I.,Jerry H.,634
979,MM,STRAT,0,3.95,2013-12-02,2014-11-17,11,0,1,1,0,0,Thomas M.,Bill E.,350
980,РP,STRAT,0,2.92,2014-10-11,2015-01-01,2,0,0,0,0,0,William T.,Martin S.,82
981,FI,USUAL,0,1.01,2018-11-18,2019-11-14,11,0,1,1,1,0,Scarlett Y.,Michael J.,361
982,SР,USUAL,0,1.12,2014-03-01,2014-10-03,7,0,0,1,1,0,George H.,Martin S.,216
983,SР,USUAL,0,1.01,2014-12-24,2016-01-14,12,0,1,1,1,0,Jacob G.,Jerry H.,386
984,OB,USUAL,0,1.22,2015-09-04,2016-06-20,9,0,1,1,1,0,William T.,Martin S.,290
985,РP,USUAL,0,2.46,2015-05-21,2021-10-20,77,1,1,1,0,0,William T.,Martin S.,2344
986,РP,USUAL,0,1.11,2015-08-23,2016-03-28,7,0,1,1,1,0,William T.,Dave P.,218
987,KR,USUAL,0,1.05,2015-05-12,2016-11-16,18,0,0,1,1,0,Charlie S.,Dave P.,554
988,UB,USUAL,0,1.45,2015-09-07,2016-12-08,15,0,0,1,1,0,Freya P.,Jerry H.,458
989,РP,USUAL,0,1.14,2016-08-20,2017-12-23,16,0,1,0,0,0,Alice D.,Jerry H.,490
990,РP,USUAL,0,1.41,2015-02-01,2016-03-17,13,0,0,1,1,0,William T.,Martin S.,410
991,OB,USUAL,0,1.14,2015-05-11,2016-01-26,8,0,0,1,1,0,William T.,Jerry H.,260
992,FI,USUAL,0,3.07,2015-07-23,2016-04-08,8,0,1,1,1,0,Ellie E.,Jerry H.,260
993,OB,STRAT,0,1.01,2014-12-25,2015-10-06,9,0,1,1,1,0,Maryam E.,Jerry H.,285
994,MM,STRAT,0,1.42,2015-05-24,2017-01-21,19,0,1,1,1,0,Oscar E.,Martin S.,608
995,MM,USUAL,0,2.85,2014-12-10,2016-07-30,19,0,1,1,0,0,Oscar E.,Dave P.,598
996,MM,USUAL,0,1.48,2015-05-17,2016-03-24,10,0,1,1,1,0,Jacob G.,Martin S.,312
997,OB,STRAT,0,2.23,2014-06-19,2015-06-01,11,0,1,1,1,0,William T.,Dave P.,347
998,РP,STRAT,0,2.24,2015-09-03,2016-03-31,6,0,1,1,1,0,William T.,Dave P.,210
999,РP,USUAL,0,2.92,2015-08-29,2016-05-21,8,0,1,1,1,0,Paige H.,Michael J.,266
1000,РP,STRAT,0,1.19,2014-02-18,2014-07-21,5,0,0,1,1,0,Charlie S.,Dave P.,153
1001,MM,USUAL,0,1.02,2015-10-09,2017-07-27,21,0,1,1,1,0,Phoebe F.,Jerry H.,657
1002,FI,STRAT,0,1.33,2015-08-11,2017-03-14,19,0,1,1,1,0,Bethany S.,Brad P.,581
1003,OB,STRAT,0,3.18,2015-10-05,2016-08-22,10,0,1,1,1,0,Oscar E.,Dave P.,322
1004,РP,USUAL,0,2.17,2014-11-06,2019-08-05,56,1,1,1,1,0,Joshua I.,Jerry H.,1733
1005,OB,STRAT,0,2.25,2015-01-27,2015-04-28,2,0,1,1,1,0,Oscar E.,Dave P.,91
1006,РP,USUAL,0,1.01,2015-05-24,2017-03-12,21,0,1,1,1,0,Jacob G.,Jerry H.,658
1007,MM,STRAT,0,1.01,2015-12-01,2017-12-17,24,0,1,1,1,0,Joseph N.,Chris K.,747
1008,MM,USUAL,0,3.59,2016-03-12,2016-07-12,4,0,1,1,0,0,William T.,Jerry H.,122
1009,OB,USUAL,0,1.01,2016-04-19,2017-09-04,16,0,1,1,0,0,Oscar E.,Dave P.,503
1010,РP,USUAL,0,2.51,2016-03-27,2017-05-22,13,0,1,1,0,0,Oscar E.,Michael J.,421
1011,MM,STRAT,0,1.01,2015-07-24,2016-10-29,15,0,1,1,0,0,Alfie R.,Dave P.,463
1012,РP,USUAL,0,1.01,2014-12-17,2016-03-16,14,0,1,1,0,0,William T.,Chris K.,455
1013,РP,USUAL,0,1.29,2017-04-07,2018-09-13,17,0,0,1,1,0,Freya P.,Michael J.,524
1014,РP,STRAT,0,2.57,2015-02-14,2016-02-06,11,0,1,1,1,0,Samuel.J.,Jerry H.,357
1015,UB,USUAL,0,1.22,2015-08-21,2017-12-16,27,0,1,1,1,0,Isabelle U.,Jerry H.,848
1016,РP,USUAL,0,1.01,2015-07-30,2020-01-13,53,1,0,1,1,0,William T.,Jerry H.,1628
1017,РP,USUAL,0,1.01,2016-02-13,2016-07-30,5,0,1,1,0,0,Samuel.J.,Jerry H.,168
1018,РP,STRAT,0,1.98,2014-06-10,2015-09-16,15,0,1,1,1,0,Charlie S.,Dave P.,463
1019,MM,STRAT,0,2.38,2015-09-16,2017-03-08,17,0,1,1,1,0,Bethany S.,Dave P.,539
1020,UP,USUAL,0,1.52,2015-11-30,2017-02-05,14,0,0,1,0,0,Scarlett Y.,Dave P.,433
1021,FI,USUAL,0,1.05,2016-03-06,2016-07-15,4,0,0,1,0,0,George H.,Dave P.,131
1022,UB,USUAL,0,1.32,2014-06-17,2015-08-31,14,0,0,1,1,0,Oscar E.,Jerry H.,440
1023,MM,USUAL,0,1.02,2015-03-13,2015-11-29,8,0,1,1,1,0,Maryam E.,Michael J.,261
1024,РP,STRAT,0,3.17,2017-05-31,2019-02-21,20,0,1,1,0,0,Oscar E.,Jerry H.,631
1025,РP,STRAT,0,1.22,2014-08-22,2017-10-01,37,1,0,1,1,0,Oscar E.,Jerry H.,1136
1026,MM,USUAL,0,4.56,2016-05-30,2018-01-19,19,0,1,1,1,0,Charlie S.,Martin S.,599
1027,РP,USUAL,0,1.05,2015-11-22,2016-03-26,4,0,0,1,1,0,Oscar E.,Dave P.,125
1028,РP,USUAL,0,1.64,2015-06-09,2016-01-05,6,0,1,1,1,0,Samuel.J.,Chris K.,210
1029,РP,USUAL,0,1.01,2016-05-19,2017-12-25,19,0,0,1,1,0,William T.,Jerry H.,585
1030,РP,STRAT,0,1.04,2016-08-06,2017-07-01,10,0,1,1,1,0,William T.,Jerry H.,329
1031,OB,USUAL,0,1.16,2015-08-31,2016-06-19,9,0,0,1,1,0,Bethany S.,Dave P.,293
1032,РP,USUAL,0,1.01,2015-03-31,2016-05-01,13,0,1,1,0,0,William T.,Dave P.,397
1033,MM,USUAL,0,3.25,2015-11-30,2017-02-06,14,0,1,1,1,0,Alice D.,Jerry H.,434
1034,UB,STRAT,0,1.47,2015-08-13,2018-03-22,31,1,1,1,1,0,William T.,Chris K.,952
1035,РP,USUAL,0,1.12,2018-06-26,2018-09-05,2,0,1,1,1,0,Ethan K.,Michael J.,71
1036,РP,USUAL,0,1.01,2015-06-22,2016-09-27,15,0,0,1,1,0,George H.,Martin S.,463
1037,РP,USUAL,0,2.05,2015-06-09,2016-08-18,14,0,1,1,1,0,Ellie E.,Jerry H.,436
1038,РP,USUAL,0,1.86,2019-08-12,2020-12-01,15,0,1,1,1,0,Phoebe F.,Jerry H.,477
1039,FI,USUAL,0,1.05,2014-05-21,2016-03-04,21,0,1,0,1,0,William T.,Martin S.,653
1040,OB,STRAT,0,1.84,2015-09-07,2016-07-08,10,0,1,1,1,0,Noah O.,Michael J.,305
1041,MM,USUAL,0,1.5,2020-08-19,2022-03-05,18,0,1,0,1,0,Jack V.,Fred В.,563
1042,OB,STRAT,0,1.3,2017-05-02,2017-09-13,4,0,1,1,1,0,Isabelle U.,Jerry H.,134
1043,UP,USUAL,0,1.23,2014-09-14,2016-11-14,26,0,0,1,1,0,Jack V.,Chris K.,792
1044,OB,STRAT,0,3.17,2014-06-04,2015-04-29,10,0,1,1,1,0,Ethan K.,Fred В.,329
1045,MM,USUAL,0,1.07,2015-11-17,2017-06-08,18,0,0,1,1,0,Samuel.J.,Dave P.,569
1046,MM,USUAL,0,1.01,2015-03-14,2015-09-18,6,0,1,1,1,0,Noah O.,Jerry H.,188
1047,KR,USUAL,0,1.01,2014-11-12,2015-11-09,11,0,0,1,1,0,Phoebe F.,Martin S.,362
1048,РP,USUAL,0,1.01,2015-07-23,2016-01-03,5,0,1,1,1,0,Joshua I.,Bill E.,164
1049,РP,USUAL,0,1.84,2014-10-31,2021-02-03,75,1,1,1,0,0,Isabelle U.,Jerry H.,2287
1050,РP,USUAL,0,3.36,2014-10-01,2016-03-11,17,0,1,1,1,0,William T.,Jerry H.,527
1051,MM,USUAL,0,1.01,2016-09-11,2019-02-13,29,0,1,1,1,0,George H.,Jerry H.,885
1052,РP,STRAT,0,1.39,2016-02-19,2016-07-09,4,0,1,1,1,0,William T.,Jerry H.,141
1053,РP,USUAL,0,1.41,2015-06-04,2016-05-06,11,0,1,1,1,0,William T.,Jerry H.,337
1054,MM,USUAL,1,5.11,2015-10-25,2016-05-22,6,0,0,1,0,0,Scarlett Y.,Jerry H.,210
1055,KR,USUAL,0,1.05,2015-02-02,2015-07-04,4,0,1,1,0,0,Jack V.,Fred В.,152
1056,FI,STRAT,0,1.13,2015-08-29,2022-01-28,77,1,0,1,0,0,Samuel.J.,Chris K.,2344
1057,РP,USUAL,0,1.13,2014-08-29,2014-12-10,3,0,0,1,1,0,Joshua I.,Jerry H.,103
1058,SР,USUAL,0,2.08,2014-07-15,2015-09-20,14,0,1,1,1,0,Charlie S.,Jerry H.,432
1059,MM,USUAL,0,1.01,2016-09-17,2018-06-22,21,0,1,1,1,0,Freya P.,Chris K.,643
1060,FI,USUAL,0,1.37,2015-08-26,2016-03-28,7,0,1,1,1,0,William T.,Jerry H.,215
1061,UP,USUAL,0,1.01,2015-03-29,2016-02-09,10,0,0,1,1,0,Chloe L.,Jerry H.,317
1062,РP,USUAL,0,2.48,2017-04-20,2018-07-21,15,0,1,0,1,0,Freya P.,Martin S.,457
1063,РP,USUAL,0,1.01,2016-08-12,2017-05-18,9,0,1,1,1,0,William T.,Martin S.,279
1064,FI,USUAL,0,1.4,2015-04-01,2017-02-04,22,0,1,1,0,0,Joseph N.,Brad P.,675
1065,РP,USUAL,0,2.16,2015-09-18,2022-02-17,77,1,1,1,1,0,Oscar E.,Dave P.,2344
1066,SР,USUAL,0,1.9,2016-01-05,2017-01-15,12,0,1,1,1,0,William T.,Michael J.,376
1067,KR,USUAL,0,1.35,2019-12-28,2020-08-04,7,0,0,1,0,0,Charlie S.,Jerry H.,220
1068,РP,USUAL,0,1.08,2014-12-16,2015-05-16,4,0,1,1,1,0,William T.,Dave P.,151
1069,MM,STRAT,0,1.01,2015-07-14,2019-03-14,43,1,1,1,1,0,William T.,Dave P.,1339
1070,UB,STRAT,0,1.01,2018-09-22,2019-02-05,4,0,1,1,1,0,Isabelle U.,Jerry H.,136
1071,KR,USUAL,0,1.56,2014-10-02,2015-08-13,10,0,1,1,1,0,William T.,Fred В.,315
1072,MM,USUAL,0,1.1,2015-04-28,2015-10-12,5,0,0,1,1,0,Scarlett Y.,Jerry H.,167
1073,FI,STRAT,0,1.23,2014-04-07,2015-03-23,11,0,0,0,1,0,Alice D.,Chris K.,350
1074,РP,STRAT,0,1.89,2014-08-26,2015-10-23,13,0,1,1,1,0,Paige H.,Martin S.,423
1075,OB,USUAL,0,1.63,2015-06-10,2016-06-28,12,0,1,1,1,0,Ellie E.,Martin S.,384
1076,SР,USUAL,0,1.09,2015-05-26,2015-10-16,4,0,1,1,1,0,Charlie S.,Jerry H.,143
1077,РP,USUAL,0,2.36,2015-01-12,2015-09-23,8,0,1,1,1,0,William T.,Jerry H.,254
1078,UP,USUAL,0,2.56,2015-05-13,2015-08-25,3,0,1,1,0,0,Jacob G.,Jerry H.,104
1079,UB,USUAL,0,1.18,2015-09-13,2016-03-24,6,0,1,1,0,0,William T.,Dave P.,193
1080,OB,USUAL,0,1.49,2015-08-07,2020-06-02,57,1,1,1,1,0,Ethan K.,Fred В.,1761
1081,OB,USUAL,0,2.11,2015-05-08,2015-12-09,7,0,1,1,0,0,Bethany S.,Dave P.,215
1082,SР,USUAL,0,1.01,2014-11-07,2016-04-03,16,0,1,1,0,0,Bethany S.,Martin S.,513
1083,РP,USUAL,0,1.49,2014-07-06,2015-10-09,15,0,1,1,1,0,William T.,Martin S.,460
1084,MM,STRAT,0,1.69,2017-03-08,2017-09-22,6,0,1,1,1,0,Freya P.,Martin S.,198
1085,РP,USUAL,0,2.52,2014-05-14,2016-04-18,23,0,0,1,1,0,Oscar E.,Michael J.,705
1086,MM,USUAL,0,1.22,2016-02-13,2017-07-10,16,0,1,1,0,0,William T.,Dave P.,513
1087,MM,STRAT,0,3.79,2016-02-11,2017-03-26,13,0,1,1,1,0,Jacob G.,Dave P.,409
1088,MM,USUAL,0,1.45,2015-06-22,2016-03-02,8,0,1,1,1,0,Ellie E.,Dave P.,254
1089,UP,STRAT,0,1.01,2015-05-29,2017-08-23,26,0,0,1,1,0,Jacob G.,Jerry H.,817
1090,MM,USUAL,0,1.1,2015-04-07,2021-09-06,77,1,1,1,1,0,Ellie E.,Dave P.,2344
1091,KR,STRAT,0,1.01,2014-04-12,2015-06-09,13,0,0,1,1,0,Heidi P.,Fred В.,423
1092,РP,USUAL,0,1.13,2015-06-10,2016-06-17,12,0,1,1,1,0,Chloe L.,Dave P.,373
1093,MM,USUAL,0,2.2,2014-02-18,2015-04-25,14,0,0,1,1,0,Oscar E.,Martin S.,431
1094,РP,STRAT,0,3.98,2015-07-05,2018-08-03,36,1,0,0,1,0,Harry D.,Jerry H.,1125
1095,РP,STRAT,0,2.55,2015-11-14,2016-04-16,5,0,0,1,1,0,William T.,Martin S.,154
1096,MM,USUAL,0,1.33,2014-08-06,2016-10-14,26,0,0,1,1,0,Charlie S.,Dave P.,800
1097,РP,USUAL,0,1.24,2015-11-17,2016-06-08,6,0,1,1,1,0,Harry D.,Dave P.,204
1098,РP,USUAL,0,2.84,2015-05-11,2016-02-21,9,0,0,1,1,0,Freya P.,Dave P.,286
1099,РP,USUAL,0,1.01,2015-08-09,2017-03-24,19,0,1,1,0,0,George H.,Jerry H.,593
1100,РP,USUAL,0,1.01,2015-09-11,2017-11-09,25,0,1,1,0,0,William T.,Jerry H.,790
1101,OB,USUAL,0,4.55,2014-11-22,2016-03-24,16,0,0,1,1,0,Paige H.,Jerry H.,488
1102,OB,STRAT,0,1.98,2015-08-18,2016-02-26,6,0,1,0,1,0,William T.,Jerry H.,192
1103,РP,USUAL,0,1.01,2014-06-20,2014-10-05,3,0,1,1,1,0,Oscar E.,Dave P.,107
1104,UP,USUAL,0,1.39,2015-08-15,2016-07-07,10,0,1,1,1,0,Oscar E.,Martin S.,327
1105,KR,USUAL,0,1.57,2018-11-28,2019-04-21,4,0,1,1,1,0,Jack V.,Martin S.,144
1106,MM,USUAL,0,1.72,2014-05-15,2017-03-08,33,1,1,1,1,0,William T.,Dave P.,1028
1107,РP,STRAT,0,1.31,2015-06-23,2015-10-18,3,0,0,1,0,0,William T.,Michael J.,117
1108,MM,USUAL,0,1.46,2015-02-16,2016-02-14,11,0,0,1,0,0,Heidi P.,Dave P.,363
1109,OB,USUAL,0,1.74,2018-03-18,2018-08-18,5,0,1,1,1,0,William T.,Dave P.,153
1110,MM,USUAL,0,3.21,2015-07-06,2017-01-02,17,0,1,1,1,0,George H.,Dave P.,546
1111,KR,USUAL,0,1.17,2017-02-05,2018-04-16,14,0,0,1,1,0,Paige H.,Dave P.,435
1112,OB,USUAL,0,1.19,2014-12-15,2019-10-17,58,1,1,1,1,0,Heidi P.,Dave P.,1767
1113,РP,STRAT,0,1.01,2016-02-03,2017-04-27,14,0,1,1,1,0,Bethany S.,Jerry H.,449
1114,MM,USUAL,0,1.56,2015-09-24,2016-02-27,5,0,1,1,1,0,Harry D.,Jerry H.,156
1115,РP,USUAL,0,4.37,2014-05-22,2014-09-06,3,0,1,1,1,0,Noah O.,Chris K.,107
1116,MM,USUAL,0,1.01,2014-02-18,2015-09-08,18,0,1,1,1,0,Joseph N.,Dave P.,567
1117,MM,STRAT,0,1.01,2015-03-28,2016-01-25,9,0,1,1,1,0,George H.,Dave P.,303
1118,OB,USUAL,0,1.01,2015-08-02,2015-10-12,2,0,0,1,1,0,Alfie R.,Martin S.,71
1119,FI,USUAL,0,1.03,2015-06-03,2016-03-10,9,0,0,1,1,0,Oscar E.,Jerry H.,281
1120,MM,USUAL,0,1.63,2015-11-02,2017-11-21,24,0,1,1,1,0,Charlie S.,Jerry H.,750
1121,MM,STRAT,0,2.12,2015-02-07,2018-04-12,38,1,1,1,1,0,Oscar E.,Martin S.,1160
1122,OB,USUAL,0,2.74,2015-01-14,2015-08-12,6,0,1,1,1,0,William T.,Brad P.,210
1123,SР,USUAL,0,1.82,2021-03-08,2021-10-23,7,0,1,1,0,0,William T.,Dave P.,229
1124,РP,USUAL,0,1.01,2016-09-29,2020-10-04,48,1,1,1,1,0,Charlie S.,Jerry H.,1466
1125,MM,USUAL,0,1.18,2015-12-14,2017-07-20,19,0,1,1,1,0,Heidi P.,Martin S.,584
1126,MM,STRAT,0,1.29,2015-03-13,2016-01-19,10,0,1,1,1,0,William T.,Chris K.,312
1127,OB,STRAT,0,1.01,2015-04-09,2016-07-23,15,0,0,1,1,0,Freya P.,Michael J.,471
1128,UP,USUAL,0,1.01,2015-07-19,2016-06-20,11,0,1,1,1,0,Jacob G.,Jerry H.,337
1129,UB,STRAT,0,1.67,2021-12-14,2023-09-19,21,0,0,1,1,0,Samuel.J.,Chris K.,644
1130,FI,USUAL,0,1.01,2015-05-18,2016-04-05,10,0,1,0,1,0,Chloe L.,Dave P.,323
1131,OB,USUAL,0,1.73,2015-06-16,2017-06-17,24,0,1,1,1,0,Samuel.J.,Jerry H.,732
1132,MM,STRAT,0,1.27,2015-04-02,2015-07-26,3,0,0,1,0,0,Alfie R.,Martin S.,115
1133,РP,USUAL,0,1.27,2016-04-07,2019-08-31,40,1,1,1,1,0,Jacob G.,Michael J.,1241
1134,MM,STRAT,0,1.01,2015-01-27,2015-06-04,4,0,1,1,1,0,Harry D.,Dave P.,128
1135,UP,USUAL,0,1.08,2015-02-04,2015-06-12,4,0,1,1,0,0,William T.,Michael J.,128
1136,OB,USUAL,0,3.11,2015-01-12,2015-11-21,10,0,1,1,1,0,William T.,Michael J.,313
1137,FI,USUAL,1,5.32,2015-01-29,2016-01-29,11,0,1,1,1,0,Isabelle U.,Dave P.,365
1138,РP,USUAL,1,10.89,2016-09-15,2017-03-18,6,0,0,1,1,0,Isabelle U.,Jerry H.,184
1139,OB,USUAL,1,9.12,2015-09-11,2017-01-03,15,0,1,1,0,0,William T.,Jerry H.,480
1140,MM,USUAL,0,2.21,2015-03-28,2018-07-20,39,1,1,1,1,0,William T.,Fred В.,1210
1141,MM,USUAL,0,1.05,2015-04-21,2016-02-08,9,0,1,1,1,0,Jacob G.,Martin S.,293
1142,KR,USUAL,0,1.36,2014-09-29,2018-10-26,48,1,1,1,0,0,Harry D.,Martin S.,1488
1143,OB,STRAT,0,1.7,2015-09-10,2016-04-04,6,0,1,1,1,0,Phoebe F.,Fred В.,207
1144,РP,STRAT,0,1.26,2015-10-23,2017-08-03,21,0,0,1,0,0,Paige H.,Michael J.,650
1145,РP,USUAL,0,1.31,2016-10-19,2023-03-21,77,1,1,1,0,0,Joseph N.,Dave P.,2344
1146,РP,USUAL,0,2.74,2015-02-12,2016-02-24,12,0,0,1,0,0,Maryam E.,Jerry H.,377
1147,OB,USUAL,0,2.34,2015-08-24,2015-12-08,3,0,1,1,1,0,Isabelle U.,Dave P.,106
1148,UP,STRAT,0,1.17,2014-07-21,2015-04-03,8,0,1,1,0,0,Oscar E.,Michael J.,256
1149,РP,USUAL,0,2.14,2014-09-01,2014-11-11,2,0,1,1,1,0,Freya P.,Jerry H.,71
1150,UP,USUAL,0,2.29,2016-01-30,2016-08-29,6,0,1,1,1,0,Phoebe F.,Dave P.,212
1151,РP,USUAL,0,1.14,2015-04-09,2016-10-08,18,0,1,1,0,0,Jacob G.,Jerry H.,548
1152,OB,USUAL,0,1.06,2016-02-29,2017-11-12,20,0,1,1,1,0,Samuel.J.,Jerry H.,622
1153,РP,USUAL,0,1.01,2015-05-26,2016-12-11,18,0,0,1,0,0,Joseph N.,Dave P.,565
1154,OB,USUAL,0,1.58,2015-01-20,2015-09-18,7,0,0,1,1,0,Ethan K.,Martin S.,241
1155,MM,USUAL,0,1.74,2015-05-02,2016-03-18,10,0,1,1,1,0,Noah O.,Martin S.,321
1156,MM,USUAL,0,2.4,2015-08-21,2015-12-22,4,0,0,1,1,0,Oscar E.,Jerry H.,123
1157,MM,USUAL,0,1.16,2015-09-16,2016-09-03,11,0,1,1,1,0,William T.,Dave P.,353
1158,MM,STRAT,0,4.02,2015-02-15,2016-07-06,16,0,0,1,0,0,Phoebe F.,Dave P.,507
1159,MM,USUAL,0,2.25,2016-03-09,2016-11-17,8,0,1,1,0,0,Samuel.J.,Chris K.,253
1160,MM,USUAL,0,1.06,2014-07-02,2016-04-23,21,0,0,1,1,0,Freya P.,Jerry H.,661
1161,MM,USUAL,0,1.83,2014-06-26,2015-03-09,8,0,1,1,1,0,Oscar E.,Bill E.,256
1162,РP,STRAT,0,3.21,2015-05-15,2016-02-29,9,0,1,1,0,0,Charlie S.,Martin S.,290
1163,РP,USUAL,0,1.62,2015-09-23,2016-09-19,11,0,1,1,1,0,Jacob G.,Dave P.,362
1164,FI,USUAL,0,1.16,2016-08-14,2017-01-19,5,0,1,1,0,0,William T.,Dave P.,158
1165,РP,USUAL,0,4.15,2014-05-21,2015-10-06,16,0,0,1,0,0,Paige H.,Michael J.,503
1166,OB,USUAL,0,1.8,2015-04-22,2016-07-07,14,0,1,1,1,0,Isabelle U.,Dave P.,442
1167,MM,USUAL,1,8.7,2014-12-20,2015-06-09,5,0,0,1,1,0,Maryam E.,Chris K.,171
1168,РP,STRAT,0,1.24,2015-03-23,2016-05-14,13,0,1,1,1,0,William T.,Brad P.,418
1169,MM,USUAL,0,3.34,2015-07-11,2016-05-21,10,0,1,0,1,0,Alfie R.,Jerry H.,315
1170,FI,USUAL,0,1.72,2016-11-02,2018-09-14,22,0,1,0,0,0,Ellie E.,Jerry H.,681
1171,SР,USUAL,0,1.01,2015-05-07,2016-11-16,18,0,1,1,1,0,William T.,Martin S.,559
1172,РP,STRAT,0,1.01,2015-08-26,2016-01-22,4,0,1,1,1,0,Isabelle U.,Martin S.,149
1173,KR,STRAT,0,1.06,2015-10-30,2017-03-17,16,0,1,1,1,0,Joshua I.,Jerry H.,504
1174,UP,USUAL,1,8.69,2014-07-21,2020-12-20,77,1,1,1,1,0,William T.,Jerry H.,2344
1175,OB,STRAT,0,2.28,2015-03-25,2017-01-14,21,0,1,1,1,0,Jacob G.,Martin S.,661
1176,MM,USUAL,0,1.5,2014-10-11,2016-01-10,14,0,1,1,0,0,Jacob G.,Jerry H.,456
1177,РP,USUAL,0,3.01,2015-05-25,2015-10-15,4,0,1,1,0,0,Charlie S.,Jerry H.,143
1178,OB,USUAL,1,5.84,2016-01-04,2016-06-11,5,0,1,1,1,0,Charlie S.,Dave P.,159
1179,KR,STRAT,0,1.05,2015-09-08,2016-04-06,6,0,1,1,1,0,Samuel.J.,Jerry H.,211
1180,MM,USUAL,0,2.95,2016-02-10,2016-08-07,5,0,1,1,1,0,William T.,Chris K.,179
1181,OB,USUAL,0,1.01,2015-09-20,2017-01-04,15,0,1,1,1,0,Bethany S.,Jerry H.,472
1182,FI,STRAT,0,4.02,2014-06-07,2014-08-17,2,0,0,1,0,0,Jacob G.,Jerry H.,71
1183,РP,STRAT,0,1.22,2014-12-19,2015-10-27,10,0,0,1,1,0,William T.,Dave P.,312
1184,РP,USUAL,0,3.95,2016-12-14,2017-08-18,8,0,1,1,0,0,William T.,Dave P.,247
1185,РP,USUAL,0,1.03,2015-10-05,2017-02-01,15,0,1,1,1,0,William T.,Dave P.,485
1186,OB,STRAT,0,2.32,2014-12-08,2015-04-25,4,0,1,1,1,0,Charlie S.,Dave P.,138
1187,KR,USUAL,0,1.01,2016-02-29,2017-06-04,15,0,1,1,1,0,Charlie S.,Fred В.,461
1188,OB,STRAT,0,3.37,2015-04-15,2015-06-25,2,0,1,1,1,0,George H.,Dave P.,71
1189,SР,USUAL,0,1.17,2016-01-16,2017-11-05,21,0,1,1,1,0,Heidi P.,Martin S.,659
1190,MM,USUAL,0,1.02,2016-04-16,2017-07-06,14,0,1,1,1,0,George H.,Dave P.,446
1191,UP,USUAL,0,1.01,2018-05-13,2018-12-02,6,0,1,1,1,0,George H.,Jerry H.,203
1192,FI,USUAL,0,1.41,2015-02-09,2015-07-22,5,0,1,1,1,0,Oscar E.,Dave P.,163
1193,РP,USUAL,0,2.08,2015-06-14,2016-03-16,9,0,0,1,1,0,Harry D.,Dave P.,276
1194,KR,USUAL,0,1.02,2014-07-31,2015-06-28,10,0,1,1,1,0,Jacob G.,Jerry H.,332
1195,MM,USUAL,0,1.32,2015-10-12,2016-07-13,9,0,1,1,0,0,Jacob G.,Dave P.,275
1196,РP,USUAL,0,1.03,2015-08-16,2017-08-11,23,0,0,1,1,0,Freya P.,Dave P.,726
1197,РP,USUAL,0,1.14,2014-07-14,2015-09-11,13,0,1,1,1,0,Chloe L.,Jerry H.,424
1198,MM,USUAL,0,2.52,2017-02-10,2018-01-09,10,0,1,1,1,0,Maryam E.,Chris K.,333
1199,UB,USUAL,1,8.88,2013-11-14,2014-03-21,4,0,1,1,1,0,Bethany S.,Jerry H.,127
1200,MM,USUAL,0,4.3,2017-05-15,2018-03-03,9,0,0,1,1,0,Maryam E.,Michael J.,292
1201,MM,USUAL,0,1.76,2015-05-08,2016-09-05,15,0,1,1,1,0,Jacob G.,Bill E.,486
1202,РP,STRAT,0,2.58,2015-08-06,2017-07-19,23,0,1,1,1,0,William T.,Dave P.,713
1203,РP,STRAT,0,1.41,2016-05-08,2017-06-20,13,0,1,1,1,0,Jack V.,Dave P.,408
1204,UB,USUAL,0,1.28,2015-08-28,2016-12-07,15,0,1,1,1,0,Maryam E.,Fred В.,467
1205,РP,USUAL,0,1.05,2015-09-11,2016-11-09,13,0,1,1,1,0,Alice D.,Michael J.,425
1206,MM,USUAL,0,1.12,2017-01-12,2018-05-10,15,0,0,1,1,0,Phoebe F.,Jerry H.,483
1207,РP,USUAL,0,1.49,2015-08-29,2016-06-13,9,0,1,1,0,0,William T.,Dave P.,289
1208,MM,USUAL,0,3.43,2015-07-31,2015-10-10,2,0,0,1,1,0,Maryam E.,Dave P.,71
1209,MM,USUAL,0,1.49,2014-11-27,2016-03-09,15,0,0,1,0,0,William T.,Michael J.,468
1210,РP,USUAL,0,1.18,2015-06-15,2016-10-08,15,0,1,0,1,0,Jack V.,Martin S.,481
1211,OB,STRAT,0,1.01,2016-06-29,2017-02-25,7,0,1,1,1,0,William T.,Dave P.,241
1212,SР,USUAL,0,1.04,2016-02-20,2016-10-27,8,0,1,1,1,0,Freya P.,Dave P.,250
1213,MM,USUAL,0,1.01,2015-09-09,2016-06-01,8,0,0,1,1,0,Paige H.,Chris K.,266
1214,KR,USUAL,0,1.22,2014-11-17,2016-08-05,20,0,0,1,0,0,Oscar E.,Michael J.,627
1215,РP,USUAL,0,3.4,2015-08-01,2016-01-13,5,0,1,1,0,0,Alfie R.,Chris K.,165
1216,MM,USUAL,0,1.04,2015-06-25,2016-11-22,16,0,1,1,1,0,Isabelle U.,Dave P.,516
1217,РP,STRAT,0,1.01,2015-06-02,2016-06-17,12,0,1,1,0,0,Alice D.,Martin S.,381
1218,FI,USUAL,0,2.62,2016-01-12,2019-03-30,38,1,1,1,1,0,Maryam E.,Michael J.,1173
